231	610,284
232	618,569
233	235,90
234	608,455
235	850,340
236	853,239
237	280,580
238	139,539
239	130,261
240	234,533
241	45,948
242	828,443
243	225,454
244	31,356
245	88,598
246	416,146
247	471,128
248	789,520
249	886,541
250	401,580
251	754,363
252	689,64
253	942,76
254	752,398
255	950,295
256	59,180
257	931,861
258	17,159
259	541,526
260	32,683
261	36,667
262	718,953
263	771,447
264	237,426
265	284,370
266	586,446
267	972,8
268	891,179
269	916,199
270	760,910
271	549,30
272	12,16
273	168,872
274	792,151
275	301,240
276	445,206
277	153,383
278	711,896
279	409,366
280	834,902
281	117,46
282	715,450
283	41,432
284	713,27
285	523,728
286	827,82
287	619,283
288	266,470
289	848,264
290	712,679
291	421,354
292	640,368
293	420,976
294	30,281
295	24,802
296	621,616
297	567,110
298	769,570
299	985,148
300	734,792
301	979,224
302	383,765
303	546,239
304	129,404
305	530,697
306	41,113
307	488,14
308	863,387
309	296,259
310	218,602
311	212,920
312	492,93
313	728,372
314	933,905
315	535,976
316	809,39
317	483,386
318	551,267
319	625,804
320	229,692
321	342,252
322	884,247
323	911,181
324	201,564
325	11,698
326	73,215
327	650,436
328	57,549
329	197,856
330	323,127
331	501,180
332	408,914
333	236,553
334	178,598
335	901,151
336	730,907
337	106,355
338	69,982
339	231,390
340	667,372
341	245,914
342	738,351
343	139,506
344	410,866
345	105,909
346	0,537
347	41,983
348	395,603
349	157,545
350	377,82
351	442,661
352	301,443
353	357,28
354	583,833
355	949,499
356	923,760
357	796,613
358	284,602
359	493,332
360	842,624
361	517,394
362	903,838
363	531,646
364	981,827
365	40,127
366	379,821
367	646,184
368	538,617
369	859,196
370	247,883
371	64,514
372	730,566
373	196,801
374	314,674
375	295,957
376	155,674
377	596,95
378	956,205
379	804,944
380	519,465
381	829,397
382	650,41
383	353,866
384	787,482
385	398,561
386	599,53
387	941,981
388	633,604
389	979,351
390	249,431
391	693,301
392	35,402
393	781,363
394	664,170
395	615,10
396	471,85
397	537,845
398	93,398
399	641,363
400	597,114
401	650,587
402	795,896
403	587,853
404	578,631
405	472,722
406	61,141
407	915,251
408	908,4
409	924,332
410	504,381
411	194,872
412	601,534
413	284,120
414	789,961
415	131,857
416	140,545
417	454,992
418	189,836
419	537,212
420	587,728
421	29,678
422	920,466
423	444,834
424	133,923
425	317,96
426	338,981
427	920,139
428	362,860
429	840,426
430	304,304
431	88,724
432	591,262
433	326,818
434	443,499
435	35,356
436	58,323
437	844,398
438	933,973
439	471,10
440	346,958
441	846,44
442	722,936
443	97,512
444	415,605
445	479,918
446	915,882
447	114,257
448	275,720
449	224,209
450	201,540
451	694,567
452	544,479
453	511,94
454	501,31
455	848,777
456	684,930
457	522,6
458	174,701
459	630,141
460	263,577
461	956,551
462	525,299
463	330,322
464	621,19
465	515,37
466	176,174
467	369,390
468	810,573
469	262,712
470	2,928
471	771,125
472	375,86
473	743,582
474	860,693
475	25,646
476	979,777
477	543,319
478	147,236
479	918,388
480	761,819
481	899,591
482	855,127
483	670,206
484	890,729
485	385,451
486	492,888
487	640,795
488	966,837
489	573,739
490	29,148
491	176,149
492	419,258
493	811,634
494	463,642
495	829,640
496	916,371
497	56,544
498	77,60
499	223,591
500	27,495
501	205,679
502	916,153
503	174,288
504	275,292
505	925,30
506	546,247
507	696,411
508	611,589
509	554,514
510	453,274
511	314,663
512	83,237
513	516,663
514	908,102
515	448,58
516	972,536
517	654,150
518	587,483
519	898,331
520	345,284
521	517,721
522	466,717
523	952,840
524	423,76
525	812,556
526	156,217
527	360,886
528	111,64
529	364,761
530	556,36
531	334,180
532	616,33
533	202,421
534	246,963
535	834,640
536	329,347
537	738,528
538	298,623
539	482,782
540	251,258
541	679,434
542	60,825
543	941,361
544	677,513
545	415,94
546	459,724
547	866,785
548	612,258
549	385,532
550	774,362
551	999,10
552	583,607
553	355,579
554	897,295
555	56,145
556	468,798
557	124,492
558	619,501
559	671,701
560	710,5
561	360,199
562	114,383
563	946,492
564	419,263
565	855,203
566	907,761
567	74,622
568	589,614
569	134,88
570	603,98
571	741,898
572	901,815
573	225,275
574	127,252
575	256,731
576	487,387
577	951,749
578	493,306
579	449,280
580	409,622
581	980,206
582	31,527
583	232,848
584	543,177
585	276,165
586	173,584
587	260,436
588	160,128
589	554,616
590	863,846
591	581,581
592	410,787
593	502,783
594	339,501
595	54,259
596	618,10
597	267,375
598	881,333
599	38,165
600	166,278
601	646,21
602	880,548
603	461,673
604	610,447
605	615,748
606	735,606
607	642,383
608	613,289
609	503,156
610	25,868
611	714,189
612	962,523
613	986,320
614	693,219
615	423,813
616	1,283
617	711,927
618	697,57
619	63,218
620	245,638
621	267,153
622	385,277
623	562,46
624	990,377
625	206,741
626	302,797
627	726,954
628	211,931
629	0,75
630	789,548
631	608,632
632	824,229
633	347,432
634	87,487
635	777,190
636	891,272
637	880,467
638	972,612
639	897,7
640	23,301
641	122,419
642	491,844
643	217,179
644	976,396
645	691,425
646	788,366
647	399,544
648	767,159
649	350,878
650	492,567
651	482,290
652	821,917
653	354,560
654	132,715
655	849,955
656	248,991
657	8,851
658	802,669
659	204,847
660	983,930
661	649,98
662	103,861
663	434,928
664	968,312
665	174,327
666	863,601
667	100,182
668	697,266
669	333,805
670	898,448
671	527,644
672	921,827
673	246,143
674	858,612
675	849,927
676	369,854
677	899,404
678	541,2
679	211,693
680	338,528
681	612,429
682	785,154
683	137,859
684	559,794
685	658,899
686	351,527
687	718,241
688	200,128
689	349,930
690	793,355
691	921,21
692	81,747
693	810,83
694	808,439
695	781,691
696	693,77
697	56,544
698	901,887
699	192,61
700	76,104
701	856,732
702	887,579
703	141,496
704	985,598
705	399,138
706	929,399
707	821,230
708	117,761
709	853,812
710	929,454
711	564,674
712	490,722
713	95,871
714	259,174
715	517,230
716	493,231
717	251,224
718	283,52
719	381,95
720	340,318
721	647,278
722	640,558
723	352,24
724	454,321
725	462,480
726	817,284
727	743,288
728	335,371
729	969,521
730	630,228
731	549,230
732	736,801
733	26,667
734	287,91
735	0,576
736	812,116
737	337,68
738	430,910
739	421,927
740	559,120
741	866,417
742	944,962
743	678,659
744	782,683
745	148,851
746	886,559
747	278,314
748	781,350
749	101,829
750	983,217
751	687,618
752	890,755
753	30,155
754	789,101
755	24,585
756	641,898
757	783,623
758	64,116
759	208,656
760	148,739
761	193,894
762	55,923
763	863,13
764	744,891
765	834,283
766	949,653
767	228,346
768	634,825
769	733,400
770	396,789
771	964,951
772	420,270
773	953,698
774	55,864
775	371,406
776	874,772
777	474,500
778	795,282
779	312,846
780	732,869
781	708,768
782	396,108
783	843,615
784	760,901
785	563,414
786	336,327
787	14,955
788	915,198
789	128,535
790	914,162
791	143,561
792	461,982
793	31,201
794	409,716
795	187,522
796	623,36
797	905,768
798	935,265
799	237,721
800	96,106
801	770,584
802	902,48
803	211,826
804	840,890
805	224,166
806	667,256
807	484,653
808	133,965
809	514,683
810	395,743
811	372,548
812	206,50
813	333,896
814	735,293
815	474,394
816	358,143
817	681,533
818	909,491
819	463,814
820	274,545
821	603,671
822	942,723
823	443,319
824	767,388
825	345,919
826	529,838
827	573,7
828	8,664
829	252,790
830	282,810
831	441,910
832	911,546
833	400,179
834	518,699
835	33,252
836	450,860
837	987,805
838	466,872
839	253,143
840	419,346
841	333,112
842	653,883
843	943,870
844	586,918
845	254,587
846	259,985
847	479,41
848	82,238
849	13,358
850	978,59
851	36,391
852	165,998
853	400,194
854	344,153
855	136,671
856	364,293
857	606,417
858	437,10
859	395,408
860	746,708
861	216,661
862	676,967
863	941,181
864	917,233
865	76,615
866	827,430
867	876,438
868	584,542
869	823,478
870	824,470
871	769,189
872	330,1000
873	425,442
874	661,828
875	59,198
876	348,777
877	31,438
878	122,866
879	883,615
880	593,706
881	868,411
882	809,607
883	598,332
884	547,350
885	716,517
886	629,347
887	720,757
888	180,741
889	535,963
890	674,162
891	424,505
892	86,454
893	599,702
894	254,459
895	610,87
896	306,840
897	83,618
898	298,170
899	55,798
900	28,752
901	137,26
902	407,339
903	886,520
904	800,494
905	430,87
906	972,205
907	279,520
908	868,543
909	384,52
910	339,113
911	521,502
912	943,69
913	553,923
914	307,90
915	792,609
916	975,757
917	428,277
918	189,208
919	149,194
920	952,175
921	813,643
922	903,297
923	115,643
924	757,922
925	664,166
926	557,919
927	260,830
928	960,162
929	541,167
930	666,740
931	887,227
932	86,317
933	763,189
934	417,957
935	690,830
936	301,39
937	506,447
938	802,892
939	2,651
940	279,621
941	483,561
942	271,592
943	960,530
944	34,840
945	4,800
946	401,501
947	816,440
948	315,431
949	419,66
950	295,897
951	75,543
952	391,236
953	58,176
954	144,787
955	904,655
956	923,189
957	431,869
958	945,692
959	661,714
960	847,767
961	474,223
962	962,264
963	356,72
964	456,426
965	956,175
966	196,7
967	32,708
968	946,81
969	369,22
970	159,429
971	171,375
972	244,433
973	997,850
974	58,750
975	286,450
976	790,437
977	27,35
978	100,212
979	572,349
980	917,775
981	557,639
982	837,541
983	933,970
984	356,651
985	510,846
986	97,445
987	534,237
988	308,615
989	737,737
990	904,83
991	110,694
992	578,145
993	516,715
994	515,975
995	819,819
996	182,442
997	933,380
998	121,650
999	443,410
1000	778,539
1001	614,117
1002	244,317
1003	590,620
1004	449,397
1005	534,648
1006	664,114
1007	220,507
1008	752,59
1009	76,989
1010	555,100
1011	475,978
1012	763,896
1013	240,709
1014	947,421
1015	721,599
1016	592,406
1017	994,837
1018	238,728
1019	213,852
1020	982,219
1021	522,349
1022	808,27
1023	402,461
1024	365,144
1025	541,217
1026	187,467
1027	187,915
1028	865,651
1029	808,54
1030	822,391
1031	301,665
1032	746,939
1033	92,403
1034	437,395
1035	520,442
1036	512,458
1037	157,32
1038	595,586
1039	291,786
1040	745,88
1041	49,586
1042	422,98
1043	14,72
1044	89,368
1045	645,198
1046	294,21
1047	124,185
1048	538,721
1049	943,382
1050	83,481
1051	112,734
1052	22,215
1053	355,876
1054	989,196
1055	675,716
1056	767,822
1057	330,312
1058	97,186
1059	892,358
1060	963,700
1061	857,434
1062	818,155
1063	782,705
1064	919,406
1065	578,261
1066	473,873
1067	466,543
1068	58,702
1069	426,769
1070	804,331
1071	132,25
1072	734,453
1073	485,212
1074	994,750
1075	980,316
1076	271,223
1077	866,41
1078	751,80
1079	110,484
1080	332,190
1081	832,87
1082	345,36
1083	619,37
1084	219,777
1085	139,706
1086	147,0
1087	346,652
1088	912,88
1089	722,51
1090	521,28
1091	575,13
1092	173,812
1093	586,428
1094	756,909
1095	319,941
1096	37,954
1097	710,694
1098	227,117
1099	696,6
1100	400,319
1101	397,529
1102	422,0
1103	905,516
1104	253,427
1105	107,692
1106	109,102
1107	895,552
1108	229,373
1109	929,542
1110	391,819
1111	944,301
1112	963,523
1113	389,377
1114	271,233
1115	91,263
1116	256,512
1117	567,615
1118	878,643
1119	849,823
1120	478,869
1121	836,211
1122	961,352
1123	257,45
1124	51,739
1125	969,35
1126	962,685
1127	970,431
1128	607,241
1129	845,586
1130	59,880
1131	191,159
1132	979,895
1133	861,810
1134	843,494
1135	53,526
1136	969,713
1137	786,840
1138	40,564
1139	139,121
1140	69,251
1141	202,381
1142	564,487
1143	797,534
1144	218,657
1145	633,748
1146	94,732
1147	928,195
1148	828,328
1149	741,847
1150	548,392
1151	808,831
1152	208,900
1153	247,359
1154	480,679
1155	409,580
1156	931,198
1157	247,600
1158	301,50
1159	278,811
1160	359,188
1161	808,781
1162	603,388
1163	362,514
1164	988,576
1165	527,824
1166	227,666
1167	516,62
1168	672,873
1169	331,636
1170	560,282
1171	891,218
1172	958,475
1173	960,810
1174	191,108
1175	490,966
1176	84,188
1177	614,44
1178	331,865
1179	106,722
1180	151,8
1181	322,920
1182	367,148
1183	57,210
1184	98,709
1185	473,386
1186	392,407
1187	181,850
1188	326,771
1189	296,572
1190	761,880
1191	608,597
1192	925,955
1193	116,476
1194	101,43
1195	943,796
1196	723,773
1197	504,515
1198	230,480
1199	402,400
1200	133,98
1201	490,245
1202	522,786
1203	612,80
1204	462,621
1205	920,170
1206	905,429
1207	167,964
1208	124,315
1209	256,752
1210	931,426
1211	433,130
1212	989,922
1213	707,229
1214	484,425
1215	671,537
1216	734,900
1217	526,549
1218	610,485
1219	194,379
1220	181,455
1221	668,442
1222	751,51
1223	574,382
1224	259,557
1225	358,638
1226	786,785
1227	879,810
1228	687,534
1229	387,286
1230	747,994
1231	287,546
1232	128,558
1233	458,467
1234	852,780
1235	633,203
1236	805,999
1237	797,108
1238	924,950
1239	647,972
1240	13,947
1241	175,466
1242	54,94
1243	49,527
1244	324,497
1245	26,874
1246	351,714
1247	823,313
1248	499,273
1249	832,324
1250	925,318
1251	524,761
1252	169,541
1253	521,209
1254	526,989
1255	163,524
1256	863,881
1257	271,331
1258	242,443
1259	464,317
1260	478,784
1261	153,76
1262	731,503
1263	767,479
1264	420,47
1265	593,439
1266	298,184
1267	532,890
1268	481,851
1269	658,334
1270	67,344
1271	542,277
1272	799,569
1273	716,417
1274	956,290
1275	949,533
1276	809,965
1277	443,214
1278	832,704
1279	867,311
1280	46,436
1281	207,660
1282	119,438
1283	571,974
1284	191,925
1285	913,243
1286	564,856
1287	392,261
1288	756,43
1289	450,147
1290	793,787
1291	957,94
1292	439,975
1293	39,430
1294	983,555
1295	586,837
1296	999,575
1297	82,245
1298	445,557
1299	312,741
1300	809,606
1301	554,276
1302	58,190
1303	806,753
1304	868,601
1305	742,281
1306	331,240
1307	40,775
1308	253,892
1309	668,323
1310	892,114
1311	649,506
1312	176,52
1313	713,918
1314	551,952
1315	935,362
1316	920,379
1317	141,346
1318	645,328
1319	270,269
1320	392,896
1321	995,452
1322	333,815
1323	154,513
1324	441,1000
1325	429,331
1326	433,316
1327	605,190
1328	184,88
1329	381,187
1330	387,737
1331	455,64
1332	156,616
1333	193,814
1334	908,389
1335	976,832
1336	884,296
1337	441,776
1338	467,237
1339	718,590
1340	202,213
1341	53,361
1342	192,147
1343	771,533
1344	909,880
1345	211,742
1346	458,731
1347	495,519
1348	317,608
1349	687,578
1350	27,819
1351	305,996
1352	868,9
1353	898,449
1354	882,169
1355	658,335
1356	2,803
1357	206,928
1358	572,499
1359	470,507
1360	951,799
1361	165,277
1362	787,56
1363	525,288
1364	727,43
1365	491,984
1366	873,779
1367	591,459
1368	823,792
1369	632,125
1370	144,130
1371	428,312
1372	268,247
1373	103,14
1374	333,875
1375	958,732
1376	507,84
1377	783,704
1378	289,442
1379	807,428
1380	191,599
1381	903,575
1382	172,665
1383	372,770
1384	39,546
1385	4,300
1386	292,660
1387	89,718
1388	799,227
1389	158,209
1390	379,0
1391	478,48
1392	429,278
1393	527,394
1394	249,736
1395	267,433
1396	19,859
1397	55,829
1398	348,409
1399	675,529
1400	547,160
1401	942,346
1402	561,108
1403	543,958
1404	181,676
1405	622,20
1406	472,82
1407	529,802
1408	743,552
1409	710,48
1410	486,973
1411	514,250
1412	182,852
1413	102,177
1414	26,232
1415	741,780
1416	894,362
1417	792,425
1418	76,49
1419	271,400
1420	415,885
1421	544,11
1422	519,186
1423	66,872
1424	729,355
1425	120,109
1426	11,183
1427	750,745
1428	641,519
1429	291,936
1430	839,326
1431	657,506
1432	215,573
1433	523,559
1434	275,723
1435	823,495
1436	667,92
1437	780,144
1438	780,609
1439	474,944
1440	804,374
1441	564,546
1442	53,828
1443	33,46
1444	848,693
1445	907,58
1446	29,421
1447	980,413
1448	95,53
1449	588,911
1450	407,65
1451	847,563
1452	39,549
1453	882,616
1454	814,744
1455	919,144
1456	746,97
1457	372,875
1458	895,57
1459	396,426
1460	148,999
1461	429,715
1462	633,375
1463	698,537
1464	308,625
1465	354,899
1466	268,422
1467	690,122
1468	488,29
1469	649,849
1470	396,399
1471	538,347
1472	46,119
1473	546,590
1474	162,136
1475	443,596
1476	273,970
1477	768,835
1478	311,438
1479	679,464
1480	946,64
1481	156,549
1482	278,559
1483	608,633
1484	190,418
1485	681,909
1486	376,975
1487	32,362
1488	795,135
1489	568,723
1490	753,196
1491	508,625
1492	798,899
1493	925,981
1494	533,81
1495	15,993
1496	832,871
1497	572,919
1498	30,701
1499	927,145
1500	831,903
1501	402,642
1502	130,102
1503	817,807
1504	755,454
1505	68,731
1506	855,448
1507	126,242
1508	156,682
1509	362,772
1510	470,593
1511	178,995
1512	517,308
1513	921,91
1514	622,136
1515	691,209
1516	241,482
1517	580,454
1518	436,26
1519	170,939
1520	191,398
1521	182,384
1522	433,217
1523	765,518
1524	638,978
1525	476,155
1526	759,324
1527	296,971
1528	231,108
1529	975,646
1530	580,3
1531	304,617
1532	36,597
1533	228,718
1534	21,870
1535	934,821
1536	542,926
1537	410,891
1538	954,289
1539	892,897
1540	414,145
1541	76,462
1542	50,324
1543	795,685
1544	119,826
1545	394,28
1546	261,65
1547	417,946
1548	153,873
1549	646,655
1550	235,953
1551	609,796
1552	149,658
1553	71,100
1554	181,7
1555	725,412
1556	828,684
1557	715,919
1558	426,451
1559	129,603
1560	990,748
1561	391,686
1562	271,750
1563	217,694
1564	403,640
1565	372,803
1566	399,12
1567	194,944
1568	608,329
1569	971,940
1570	157,213
1571	116,387
1572	306,304
1573	531,458
1574	832,36
1575	311,771
1576	33,1000
1577	780,492
1578	805,345
1579	149,477
1580	54,956
1581	1000,84
1582	304,446
1583	818,355
1584	8,928
1585	569,676
1586	269,465
1587	453,29
1588	458,678
1589	686,242
1590	302,274
1591	986,787
1592	359,822
1593	718,143
1594	23,843
1595	6,378
1596	947,441
1597	116,109
1598	322,390
1599	608,318
1600	91,842
1601	975,447
1602	925,6
1603	684,885
1604	90,747
1605	928,474
1606	584,807
1607	327,994
1608	671,202
1609	96,65
1610	105,37
1611	533,146
1612	411,976
1613	674,512
1614	117,897
1615	645,587
1616	970,966
1617	152,916
1618	582,438
1619	332,468
1620	123,239
1621	776,485
1622	458,770
1623	810,877
1624	167,351
1625	511,826
1626	589,835
1627	243,902
1628	94,931
1629	258,609
1630	468,341
1631	230,580
1632	437,946
1633	411,963
1634	614,233
1635	535,938
1636	907,552
1637	605,386
1638	693,668
1639	355,560
1640	818,68
1641	786,407
1642	286,658
1643	734,912
1644	12,412
1645	629,197
1646	655,911
1647	782,326
1648	537,342
1649	633,942
1650	59,345
1651	202,166
1652	458,190
1653	405,464
1654	407,510
1655	174,565
1656	959,35
1657	150,167
1658	546,880
1659	762,766
1660	469,723
1661	153,193
1662	482,327
1663	542,155
1664	559,771
1665	726,428
1666	515,571
1667	870,671
1668	403,134
1669	212,713
1670	206,141
1671	690,256
1672	388,734
1673	674,865
1674	384,964
1675	864,933
1676	412,55
1677	183,684
1678	783,393
1679	679,226
1680	568,761
1681	505,952
1682	356,472
1683	988,505
1684	801,49
1685	190,376
1686	655,423
1687	231,291
1688	490,879
1689	286,167
1690	67,590
1691	12,739
1692	130,862
1693	518,184
1694	401,585
1695	612,469
1696	838,621
1697	680,837
1698	186,972
1699	122,42
1700	907,990
1701	699,122
1702	261,724
1703	158,652
1704	858,5
1705	883,389
1706	868,375
1707	577,241
1708	130,591
1709	311,0
1710	107,257
1711	521,731
1712	806,337
1713	205,816
1714	37,898
1715	830,826
1716	330,241
1717	291,240
1718	420,580
1719	596,454
1720	946,770
1721	341,180
1722	995,212
1723	495,492
1724	256,164
1725	674,890
1726	791,161
1727	712,594
1728	39,875
1729	7,36
1730	299,948
1731	169,325
1732	965,986
1733	303,85
1734	786,476
1735	918,618
1736	688,192
1737	229,246
1738	369,656
1739	304,759
1740	320,430
1741	191,593
1742	900,92
1743	968,923
1744	786,625
1745	727,126
1746	46,900
1747	397,760
1748	602,159
1749	428,305
1750	483,658
1751	298,992
1752	566,198
1753	56,284
1754	57,124
1755	168,658
1756	671,613
1757	628,590
1758	448,691
1759	867,317
1760	696,33
1761	196,324
1762	113,721
1763	172,776
1764	388,739
1765	73,694
1766	300,175
1767	712,748
1768	501,951
1769	273,366
1770	205,717
1771	652,634
1772	767,407
1773	551,811
1774	81,783
1775	56,646
1776	169,562
1777	15,607
1778	308,860
1779	952,288
1780	344,844
1781	144,570
1782	348,891
1783	795,347
1784	500,564
1785	866,306
1786	644,613
1787	10,766
1788	920,327
1789	96,906
1790	295,553
1791	566,124
1792	158,930
1793	46,158
1794	564,588
1795	444,932
1796	200,766
1797	103,376
1798	740,280
1799	767,684
1800	943,143
1801	496,420
1802	1,797
1803	293,375
1804	319,573
1805	173,652
1806	752,149
1807	219,450
1808	818,215
1809	532,91
1810	154,396
1811	906,344
1812	175,474
1813	994,971
1814	559,363
1815	178,464
1816	255,542
1817	228,387
1818	812,166
1819	196,492
1820	671,561
1821	442,221
1822	672,32
1823	256,238
1824	573,733
1825	897,499
1826	251,506
1827	542,632
1828	570,654
1829	221,230
1830	549,964
1831	614,75
1832	509,154
1833	200,911
1834	864,770
1835	139,423
1836	21,685
1837	823,297
1838	834,386
1839	135,483
1840	241,918
1841	362,131
1842	447,757
1843	801,835
1844	629,61
1845	913,969
1846	854,200
1847	3,347
1848	60,96
1849	455,123
1850	160,945
1851	99,352
1852	829,164
1853	411,117
1854	275,808
1855	81,36
1856	915,216
1857	753,566
1858	674,335
1859	680,204
1860	876,243
1861	449,324
1862	791,551
1863	142,3
1864	7,230
1865	329,121
1866	832,30
1867	882,320
1868	81,482
1869	544,118
1870	565,609
1871	35,833
1872	166,732
1873	886,383
1874	453,651
1875	446,482
1876	625,255
1877	465,917
1878	52,678
1879	24,995
1880	391,104
1881	377,494
1882	658,734
1883	266,330
1884	914,924
1885	998,725
1886	69,145
1887	987,213
1888	13,510
1889	231,903
1890	35,349
1891	985,118
1892	166,680
1893	143,393
1894	250,691
1895	697,509
1896	213,809
1897	41,632
1898	300,973
1899	965,862
1900	596,428
1901	86,60
1902	761,487
1903	814,796
1904	303,799
1905	307,156
1906	557,445
1907	385,325
1908	168,187
1909	594,495
1910	630,636
1911	134,296
1912	792,869
1913	983,711
1914	231,502
1915	660,310
1916	861,849
1917	71,653
1918	970,890
1919	694,101
1920	264,277
1921	205,104
1922	31,110
1923	558,429
1924	118,348
1925	257,892
1926	827,526
1927	230,91
1928	417,648
1929	50,394
1930	980,271
1931	325,759
1932	405,960
1933	692,429
1934	37,325
1935	544,190
1936	696,151
1937	279,204
1938	894,239
1939	106,74
1940	77,722
1941	195,458
1942	519,257
1943	406,328
1944	361,448
1945	910,419
1946	731,676
1947	664,602
1948	372,330
1949	254,117
1950	264,779
1951	997,468
1952	214,810
1953	927,859
1954	591,592
1955	164,630
1956	980,574
1957	605,828
1958	460,557
1959	824,250
1960	344,795
1961	247,666
1962	479,422
1963	186,465
1964	966,928
1965	197,369
1966	341,506
1967	475,675
1968	681,319
1969	285,313
1970	249,931
1971	648,200
1972	218,440
1973	861,660
1974	616,591
1975	19,30
1976	511,770
1977	499,866
1978	747,354
1979	941,571
1980	458,173
1981	52,850
1982	779,854
1983	709,457
1984	627,181
1985	241,609
1986	21,896
1987	425,383
1988	359,755
1989	839,318
1990	870,243
1991	521,956
1992	148,549
1993	801,364
1994	825,262
1995	703,364
1996	900,705
1997	969,988
1998	551,236
1999	760,819
2000	358,959
2001	814,487
2002	99,304
2003	891,659
2004	666,453
2005	390,789
2006	178,7
2007	598,966
2008	125,697
2009	181,268
2010	662,925
2011	609,443
2012	603,769
2013	804,902
2014	473,596
2015	816,263
2016	104,45
2017	640,128
2018	402,574
2019	126,419
2020	569,920
2021	460,480
2022	470,267
2023	807,899
2024	173,844
2025	358,210
2026	166,902
2027	273,203
2028	206,545
2029	671,599
2030	167,455
2031	548,704
2032	242,430
2033	715,776
2034	374,621
2035	267,79
2036	128,612
2037	646,184
2038	598,696
2039	55,559
2040	997,445
2041	951,594
2042	950,806
2043	568,687
2044	481,160
2045	417,330
2046	573,259
2047	244,58
2048	976,483
2049	724,382
2050	268,48
2051	590,659
2052	995,118
2053	405,899
2054	582,16
2055	289,701
2056	483,545
2057	474,817
2058	890,592
2059	306,800
2060	445,681
2061	321,1000
2062	532,13
2063	328,847
2064	180,165
2065	700,391
2066	462,979
2067	273,847
2068	487,535
2069	87,52
2070	805,222
2071	693,22
2072	211,661
2073	457,788
2074	969,58
2075	807,764
2076	549,200
2077	238,945
2078	392,272
2079	116,14
2080	867,236
2081	621,233
2082	673,225
2083	872,655
2084	107,172
2085	914,796
2086	402,343
2087	817,696
2088	121,244
2089	362,800
2090	648,241
2091	858,684
2092	602,64
2093	593,155
2094	261,729
2095	549,140
2096	281,875
2097	62,588
2098	283,931
2099	364,137
2100	718,798
2101	434,659
2102	397,646
2103	208,90
2104	939,115
2105	634,712
2106	435,441
2107	651,862
2108	742,230
2109	570,283
2110	904,766
2111	57,59
2112	658,262
2113	520,848
2114	263,57
2115	403,685
2116	779,873
2117	2,60
2118	746,798
2119	245,387
2120	555,132
2121	301,161
2122	436,798
2123	394,845
2124	486,480
2125	761,403
2126	56,275
2127	179,835
2128	957,426
2129	32,488
2130	183,11
2131	740,135
2132	35,326
2133	74,980
2134	366,480
2135	211,820
2136	295,308
2137	33,766
2138	687,767
2139	323,937
2140	496,960
2141	540,826
